timestamp_density,traffic_rate,duplicate_ratio,src_ip_diversity,flow_pair_density,time_delta_std
121.32,126707.46,0.3300,0.3370,40.8857,0.004514
121.32,126675.56,0.3302,0.3369,40.8746,0.004514
121.29,126661.69,0.3301,0.3371,40.8840,0.004515
121.29,126672.07,0.3300,0.3370,40.8741,0.004514
121.28,126642.04,0.3302,0.3369,40.8636,0.004514
121.28,126649.30,0.3301,0.3371,40.8798,0.004513
121.27,126656.89,0.3300,0.3370,40.8690,0.004513
121.27,126631.36,0.3302,0.3369,40.8599,0.004512
121.27,126640.90,0.3301,0.3371,40.8769,0.004512
121.27,126653.03,0.3300,0.3370,40.8675,0.004511
121.27,126622.27,0.3302,0.3369,40.8568,0.004511
121.27,126634.37,0.3301,0.3371,40.8746,0.004511
121.27,126646.32,0.3300,0.3370,40.8652,0.004510
121.27,126621.66,0.3302,0.3369,40.8564,0.004510
121.26,126625.34,0.3301,0.3371,40.8715,0.004509
121.25,126635.25,0.3301,0.3370,40.8614,0.004509
121.25,126608.86,0.3302,0.3369,40.8521,0.004508
121.25,126621.78,0.3301,0.3371,40.8701,0.004508
121.25,126635.19,0.3301,0.3370,40.8612,0.004507
121.24,126598.08,0.3302,0.3369,40.8484,0.004507
121.24,126608.99,0.3301,0.3371,40.8658,0.004506
121.24,126619.13,0.3301,0.3370,40.8558,0.004506
121.24,126594.15,0.3302,0.3369,40.8469,0.004505
121.24,126607.80,0.3301,0.3371,40.8652,0.004505
121.24,126616.36,0.3301,0.3370,40.8547,0.004505
121.24,126590.92,0.3302,0.3369,40.8457,0.004504
121.23,126598.80,0.3301,0.3371,40.8621,0.004504
121.23,126612.66,0.3301,0.3370,40.8533,0.004503
121.23,126578.23,0.3302,0.3369,40.8414,0.004503
121.22,126585.79,0.3301,0.3371,40.8577,0.004502
121.22,126594.22,0.3301,0.3370,40.8472,0.004502
121.21,126557.99,0.3302,0.3369,40.8347,0.004502
121.19,126556.30,0.3301,0.3370,40.8479,0.004501
121.19,126569.71,0.3301,0.3370,40.8391,0.004501
121.19,126538.29,0.3302,0.3369,40.8281,0.004501
121.18,126545.52,0.3301,0.3370,40.8442,0.004500
121.17,126548.30,0.3301,0.3370,40.8320,0.004500
121.15,126500.58,0.3302,0.3369,40.8157,0.004500
121.14,126497.58,0.3301,0.3370,40.8286,0.004500
121.12,126493.36,0.3301,0.3370,40.8140,0.004500
121.11,126457.91,0.3302,0.3369,40.8018,0.004500
121.10,126462.02,0.3301,0.3370,40.8169,0.004500
121.09,126465.55,0.3301,0.3370,40.8049,0.004500
121.09,126434.95,0.3302,0.3369,40.7942,0.004499
121.09,126448.61,0.3301,0.3370,40.8123,0.004499
121.09,126457.48,0.3301,0.3370,40.8021,0.004498
121.09,126431.01,0.3302,0.3369,40.7927,0.004498
121.08,126439.16,0.3301,0.3370,40.8091,0.004497
121.08,126446.95,0.3301,0.3370,40.7985,0.004497
121.07,126417.51,0.3302,0.3369,40.7882,0.004496
121.06,126420.07,0.3302,0.3370,40.8027,0.004496
121.05,126413.27,0.3301,0.3370,40.7874,0.004496
121.04,126377.78,0.3302,0.3369,40.7751,0.004496
121.03,126385.57,0.3302,0.3370,40.7914,0.004496
121.02,126386.75,0.3301,0.3370,40.7786,0.004495
121.02,126360.11,0.3302,0.3369,40.7692,0.004495
121.01,126360.95,0.3302,0.3370,40.7832,0.004495
121.00,126365.49,0.3301,0.3370,40.7716,0.004494
120.99,126329.71,0.3302,0.3369,40.7592,0.004494
120.98,126336.31,0.3302,0.3370,40.7751,0.004494
120.98,126343.55,0.3301,0.3370,40.7643,0.004493
120.98,126313.65,0.3302,0.3369,40.7539,0.004493
120.97,126321.68,0.3302,0.3370,40.7702,0.004492
120.97,126329.09,0.3301,0.3369,40.7595,0.004492
120.96,126293.62,0.3302,0.3369,40.7472,0.004491
120.95,126296.41,0.3302,0.3370,40.7618,0.004491
120.95,126309.09,0.3301,0.3369,40.7528,0.004491
120.93,126262.16,0.3302,0.3369,40.7369,0.004491
120.92,126263.46,0.3302,0.3370,40.7510,0.004491
120.91,126271.96,0.3301,0.3369,40.7406,0.004490
120.89,126227.58,0.3302,0.3369,40.7255,0.004491
120.88,126226.12,0.3302,0.3370,40.7387,0.004491
120.88,126234.63,0.3301,0.3369,40.7284,0.004490
120.87,126200.20,0.3302,0.3369,40.7165,0.004490
120.86,126203.09,0.3302,0.3370,40.7311,0.004490
120.85,126205.17,0.3301,0.3369,40.7187,0.004489
120.84,126167.14,0.3302,0.3369,40.7056,0.004489
120.81,126156.87,0.3302,0.3370,40.7159,0.004490
120.80,126149.33,0.3301,0.3369,40.7005,0.004490
120.78,126103.59,0.3302,0.3369,40.6849,0.004491
120.76,126094.54,0.3302,0.3370,40.6956,0.004491
120.75,126096.70,0.3301,0.3369,40.6833,0.004491
120.74,126063.64,0.3302,0.3369,40.6718,0.004491
120.73,126066.66,0.3302,0.3370,40.6864,0.004490
120.72,126073.05,0.3301,0.3369,40.6755,0.004490
120.70,126028.14,0.3302,0.3369,40.6602,0.004490
120.70,126032.78,0.3302,0.3370,40.6753,0.004490
120.69,126039.36,0.3301,0.3369,40.6644,0.004489
120.68,126003.81,0.3303,0.3369,40.6521,0.004489
120.67,126007.28,0.3302,0.3370,40.6669,0.004489
120.67,126016.08,0.3301,0.3369,40.6567,0.004488
120.65,125974.21,0.3303,0.3369,40.6424,0.004488
120.64,125974.02,0.3302,0.3370,40.6559,0.004488
120.63,125976.67,0.3301,0.3369,40.6438,0.004488
120.60,125918.58,0.3303,0.3369,40.6243,0.004490
120.58,125911.52,0.3302,0.3370,40.6356,0.004490
120.56,125906.43,0.3301,0.3369,40.6210,0.004490
120.55,125861.09,0.3303,0.3368,40.6055,0.004491
120.54,125869.69,0.3302,0.3370,40.6219,0.004490
120.53,125872.57,0.3301,0.3369,40.6098,0.004490
120.53,125843.58,0.3303,0.3368,40.5997,0.004490
120.52,125849.88,0.3302,0.3370,40.6153,0.004489
120.52,125858.21,0.3301,0.3369,40.6050,0.004489
120.51,125828.94,0.3303,0.3368,40.5948,0.004488
120.51,125837.63,0.3302,0.3370,40.6111,0.004488
120.51,125845.37,0.3301,0.3369,40.6007,0.004487
120.50,125815.49,0.3303,0.3368,40.5902,0.004487
120.50,125820.82,0.3302,0.3370,40.6055,0.004487
120.49,125829.17,0.3301,0.3369,40.5953,0.004486
120.49,125798.70,0.3303,0.3368,40.5846,0.004486
120.48,125807.31,0.3302,0.3370,40.6009,0.004485
120.47,125806.13,0.3301,0.3369,40.5876,0.004485
120.47,125777.74,0.3303,0.3368,40.5777,0.004485
120.46,125786.32,0.3302,0.3370,40.5939,0.004484
120.46,125795.00,0.3301,0.3369,40.5839,0.004484
120.46,125768.01,0.3303,0.3368,40.5744,0.004483
120.45,125776.32,0.3302,0.3370,40.5905,0.004483
120.44,125775.51,0.3301,0.3369,40.5774,0.004483
120.44,125746.24,0.3303,0.3368,40.5671,0.004482
120.43,125756.41,0.3302,0.3370,40.5839,0.004482
120.43,125763.94,0.3301,0.3369,40.5735,0.004481
120.43,125735.09,0.3303,0.3368,40.5634,0.004481
120.42,125744.16,0.3302,0.3370,40.5797,0.004480
120.42,125753.38,0.3301,0.3369,40.5699,0.004480
120.42,125724.02,0.3303,0.3368,40.5596,0.004480
120.41,125727.44,0.3302,0.3370,40.5742,0.004479
120.40,125735.85,0.3301,0.3369,40.5640,0.004479
120.39,125700.81,0.3303,0.3368,40.5519,0.004478
120.39,125710.05,0.3302,0.3370,40.5683,0.004478
120.39,125718.58,0.3301,0.3369,40.5583,0.004478
120.38,125689.74,0.3303,0.3368,40.5482,0.004477
120.38,125698.07,0.3302,0.3370,40.5643,0.004477
120.37,125704.73,0.3301,0.3369,40.5536,0.004476
120.37,125677.85,0.3303,0.3368,40.5441,0.004476
120.37,125686.81,0.3302,0.3370,40.5604,0.004475
120.36,125692.93,0.3301,0.3369,40.5496,0.004475
120.36,125663.91,0.3303,0.3368,40.5395,0.004474
120.36,125672.43,0.3302,0.3370,40.5556,0.004474
120.35,125674.68,0.3301,0.3369,40.5435,0.004474
120.33,125635.48,0.3303,0.3368,40.5301,0.004474
120.33,125643.19,0.3302,0.3370,40.5460,0.004473
120.32,125649.60,0.3301,0.3369,40.5353,0.004473
120.31,125615.04,0.3303,0.3368,40.5233,0.004473
120.31,125621.70,0.3302,0.3370,40.5388,0.004472
120.29,125617.20,0.3301,0.3369,40.5246,0.004472
120.27,125571.75,0.3303,0.3368,40.5092,0.004473
120.25,125557.11,0.3302,0.3370,40.5178,0.004474
120.23,125552.31,0.3301,0.3369,40.5035,0.004474
120.21,125507.32,0.3303,0.3368,40.4882,0.004475
120.18,125490.05,0.3302,0.3370,40.4960,0.004476
120.16,125477.09,0.3301,0.3369,40.4790,0.004477
120.13,125422.60,0.3303,0.3368,40.4607,0.004478
120.12,125419.70,0.3302,0.3370,40.4731,0.004479
120.10,125416.89,0.3301,0.3369,40.4594,0.004479
120.08,125374.00,0.3303,0.3368,40.4448,0.004479
120.07,125367.57,0.3302,0.3369,40.4561,0.004479
120.04,125350.37,0.3302,0.3369,40.4378,0.004481
120.02,125305.05,0.3303,0.3368,40.4224,0.004481
120.01,125309.89,0.3302,0.3369,40.4373,0.004481
120.00,125312.70,0.3302,0.3369,40.4254,0.004480
119.99,125278.74,0.3303,0.3368,40.4137,0.004480
119.98,125280.79,0.3302,0.3369,40.4277,0.004480
119.97,125284.13,0.3302,0.3369,40.4160,0.004480
119.97,125250.26,0.3303,0.3368,40.4043,0.004479
119.95,125250.29,0.3302,0.3369,40.4176,0.004479
119.94,125249.19,0.3302,0.3369,40.4046,0.004479
119.93,125211.28,0.3303,0.3368,40.3916,0.004479
119.92,125209.90,0.3302,0.3369,40.4044,0.004479
119.91,125212.99,0.3302,0.3369,40.3927,0.004479
119.89,125174.90,0.3303,0.3368,40.3797,0.004479
119.89,125179.01,0.3302,0.3369,40.3942,0.004478
119.87,125177.20,0.3302,0.3369,40.3810,0.004478
119.87,125148.10,0.3303,0.3368,40.3708,0.004478
119.86,125146.25,0.3302,0.3369,40.3835,0.004478
119.85,125154.81,0.3302,0.3369,40.3736,0.004477
119.83,125111.56,0.3303,0.3368,40.3589,0.004478
119.82,125113.69,0.3302,0.3369,40.3728,0.004477
119.81,125107.89,0.3302,0.3369,40.3583,0.004478
119.78,125053.75,0.3303,0.3368,40.3400,0.004479
119.75,125031.42,0.3302,0.3369,40.3460,0.004481
119.72,125014.73,0.3302,0.3369,40.3280,0.004483
119.70,124971.10,0.3303,0.3368,40.3132,0.004483
119.68,124966.66,0.3302,0.3369,40.3249,0.004483
119.68,124971.80,0.3302,0.3369,40.3140,0.004483
119.67,124937.43,0.3303,0.3368,40.3021,0.004483
119.67,124948.09,0.3302,0.3369,40.3188,0.004482
119.65,124947.12,0.3302,0.3369,40.3059,0.004482
119.65,124914.96,0.3303,0.3368,40.2947,0.004482
119.64,124923.79,0.3302,0.3369,40.3107,0.004481
119.64,124931.90,0.3302,0.3369,40.3008,0.004481
119.63,124898.34,0.3303,0.3368,40.2892,0.004481
119.63,124910.16,0.3302,0.3369,40.3061,0.004480
119.63,124920.32,0.3302,0.3368,40.2968,0.004480
119.62,124891.67,0.3303,0.3368,40.2868,0.004479
119.62,124894.54,0.3302,0.3369,40.3009,0.004479
119.61,124903.82,0.3302,0.3368,40.2913,0.004478
119.61,124877.49,0.3303,0.3368,40.2821,0.004478
119.60,124880.95,0.3303,0.3369,40.2963,0.004478
119.59,124883.42,0.3302,0.3368,40.2846,0.004477
119.60,124860.35,0.3301,0.3370,40.3021,0.004477
119.59,124863.65,0.3300,0.3371,40.3163,0.004477
119.59,124874.31,0.3300,0.3371,40.3071,0.004476
119.58,124845.97,0.3301,0.3370,40.2972,0.004476
119.58,124859.72,0.3300,0.3371,40.3148,0.004475
119.58,124867.67,0.3300,0.3371,40.3048,0.004475
119.57,124838.38,0.3301,0.3370,40.2946,0.004474
119.57,124848.26,0.3300,0.3371,40.3109,0.004474
119.57,124855.96,0.3300,0.3371,40.3008,0.004473
119.57,124831.57,0.3301,0.3370,40.2922,0.004473
119.56,124839.03,0.3300,0.3371,40.3077,0.004473
119.55,124840.84,0.3300,0.3370,40.2957,0.004472
119.54,124803.13,0.3301,0.3370,40.2828,0.004472
119.53,124799.91,0.3300,0.3371,40.2949,0.004472
119.52,124803.89,0.3300,0.3370,40.2836,0.004472
119.51,124767.91,0.3301,0.3370,40.2712,0.004472
119.51,124778.08,0.3300,0.3371,40.2876,0.004471
119.51,124790.95,0.3300,0.3370,40.2792,0.004471
119.50,124762.50,0.3301,0.3370,40.2693,0.004470
119.50,124770.56,0.3301,0.3371,40.2850,0.004470
119.49,124776.92,0.3300,0.3370,40.2745,0.004470
119.50,124755.22,0.3301,0.3370,40.2667,0.004469
119.49,124763.27,0.3301,0.3371,40.2824,0.004469
119.49,124770.96,0.3300,0.3370,40.2724,0.004468
119.49,124747.36,0.3301,0.3370,40.2640,0.004468
119.48,124754.85,0.3301,0.3371,40.2795,0.004467
119.48,124765.50,0.3300,0.3370,40.2704,0.004467
119.48,124736.91,0.3301,0.3370,40.2604,0.004466
119.47,124743.37,0.3301,0.3371,40.2756,0.004466
119.47,124747.34,0.3300,0.3370,40.2644,0.004466
119.45,124705.16,0.3301,0.3370,40.2500,0.004466
119.43,124692.59,0.3301,0.3371,40.2590,0.004467
119.41,124689.72,0.3300,0.3370,40.2456,0.004467
119.40,124656.37,0.3301,0.3370,40.2341,0.004467
119.39,124654.64,0.3301,0.3371,40.2465,0.004467
119.36,124637.67,0.3300,0.3370,40.2286,0.004468
119.34,124594.56,0.3301,0.3370,40.2139,0.004469
119.32,124577.90,0.3301,0.3371,40.2215,0.004470
119.30,124571.37,0.3300,0.3370,40.2070,0.004470
119.28,124524.38,0.3301,0.3370,40.1911,0.004471
119.26,124521.16,0.3301,0.3371,40.2030,0.004471
119.25,124519.70,0.3300,0.3370,40.1901,0.004471
119.21,124457.82,0.3301,0.3370,40.1694,0.004474
119.19,124447.26,0.3301,0.3371,40.1790,0.004475
119.17,124434.79,0.3300,0.3370,40.1625,0.004476
119.15,124392.37,0.3301,0.3370,40.1481,0.004476
119.13,124387.45,0.3301,0.3371,40.1594,0.004476
119.12,124379.10,0.3300,0.3370,40.1444,0.004477
119.10,124341.43,0.3301,0.3369,40.1314,0.004477
119.09,124337.21,0.3301,0.3371,40.1430,0.004477
119.07,124335.33,0.3300,0.3370,40.1300,0.004477
119.04,124275.99,0.3301,0.3369,40.1101,0.004479
119.00,124245.12,0.3301,0.3371,40.1131,0.004483
118.96,124212.90,0.3300,0.3370,40.0903,0.004487
118.94,124166.68,0.3301,0.3369,40.0747,0.004488
118.92,124165.39,0.3301,0.3371,40.0872,0.004488
118.91,124168.59,0.3300,0.3370,40.0758,0.004488
118.90,124134.50,0.3301,0.3369,40.0641,0.004488
118.90,124142.79,0.3301,0.3371,40.0797,0.004487
118.89,124142.61,0.3300,0.3370,40.0673,0.004487
118.88,124110.13,0.3302,0.3369,40.0560,0.004487
118.86,124101.72,0.3301,0.3371,40.0662,0.004487
118.85,124105.87,0.3300,0.3370,40.0552,0.004487
118.84,124062.19,0.3302,0.3369,40.0404,0.004487
118.82,124058.95,0.3301,0.3371,40.0522,0.004487
118.81,124055.95,0.3300,0.3370,40.0389,0.004487
118.80,124021.81,0.3302,0.3369,40.0271,0.004487
118.79,124025.44,0.3301,0.3371,40.0412,0.004487
118.79,124036.19,0.3300,0.3370,40.0323,0.004486
118.78,124000.09,0.3302,0.3369,40.0199,0.004486
118.77,124003.51,0.3301,0.3371,40.0339,0.004486
118.77,124012.14,0.3300,0.3370,40.0244,0.004486
118.76,123980.04,0.3302,0.3369,40.0133,0.004485
118.74,123973.61,0.3301,0.3371,40.0240,0.004486
118.72,123967.53,0.3300,0.3370,40.0098,0.004486
118.71,123930.37,0.3302,0.3369,39.9970,0.004486
118.69,123923.51,0.3301,0.3371,40.0077,0.004486
118.67,123915.46,0.3300,0.3370,39.9928,0.004487
118.66,123877.04,0.3302,0.3369,39.9796,0.004487
118.66,123884.68,0.3301,0.3371,39.9949,0.004486
118.65,123889.19,0.3300,0.3370,39.9841,0.004486
118.64,123856.85,0.3302,0.3369,39.9729,0.004486
118.64,123864.77,0.3301,0.3371,39.9883,0.004485
118.63,123864.10,0.3300,0.3370,39.9758,0.004485
118.62,123837.46,0.3302,0.3369,39.9665,0.004485
118.61,123841.13,0.3301,0.3371,39.9805,0.004484
118.61,123850.13,0.3300,0.3370,39.9711,0.004484
118.60,123818.79,0.3302,0.3369,39.9603,0.004484
118.60,123827.38,0.3301,0.3371,39.9758,0.004483
118.60,123836.00,0.3300,0.3370,39.9664,0.004483
118.59,123804.12,0.3302,0.3369,39.9553,0.004482
118.59,123810.85,0.3301,0.3371,39.9703,0.004482
118.58,123814.30,0.3300,0.3370,39.9592,0.004482
118.57,123782.79,0.3302,0.3369,39.9483,0.004481
118.56,123786.55,0.3301,0.3371,39.9623,0.004481
118.56,123790.51,0.3300,0.3370,39.9513,0.004481
118.55,123763.66,0.3302,0.3369,39.9419,0.004480
118.54,123760.53,0.3301,0.3371,39.9537,0.004480
118.53,123765.88,0.3300,0.3370,39.9432,0.004480
118.53,123734.69,0.3302,0.3369,39.9324,0.004480
118.52,123738.68,0.3301,0.3371,39.9464,0.004479
118.51,123743.58,0.3300,0.3370,39.9358,0.004479
118.50,123711.78,0.3302,0.3369,39.9248,0.004479
118.50,123717.28,0.3301,0.3370,39.9393,0.004478
118.49,123720.23,0.3300,0.3370,39.9281,0.004478
118.48,123683.20,0.3302,0.3369,39.9154,0.004478
118.47,123690.36,0.3301,0.3370,39.9304,0.004478
118.47,123695.75,0.3300,0.3370,39.9200,0.004477
118.46,123663.71,0.3302,0.3369,39.9089,0.004477
118.45,123667.76,0.3301,0.3370,39.9229,0.004477
118.43,123659.98,0.3300,0.3370,39.9083,0.004477
118.42,123623.56,0.3302,0.3369,39.8958,0.004477
118.41,123623.31,0.3301,0.3370,39.9084,0.004477
118.40,123626.85,0.3300,0.3370,39.8974,0.004477
118.38,123586.73,0.3302,0.3369,39.8837,0.004477
118.37,123584.32,0.3301,0.3370,39.8956,0.004477
118.36,123583.00,0.3300,0.3370,39.8830,0.004477
118.35,123547.59,0.3302,0.3369,39.8709,0.004477
118.34,123550.95,0.3301,0.3370,39.8846,0.004476
118.32,123547.43,0.3301,0.3370,39.8714,0.004476
118.31,123510.34,0.3302,0.3369,39.8587,0.004476
118.30,123505.92,0.3301,0.3370,39.8699,0.004477
118.26,123480.75,0.3301,0.3370,39.8497,0.004479
118.24,123431.72,0.3302,0.3369,39.8331,0.004481
118.20,123407.95,0.3301,0.3370,39.8381,0.004483
118.19,123406.42,0.3301,0.3370,39.8255,0.004483
118.17,123366.80,0.3302,0.3369,39.8120,0.004483
118.16,123363.87,0.3301,0.3370,39.8237,0.004483
118.15,123363.31,0.3301,0.3370,39.8114,0.004483
118.14,123332.06,0.3302,0.3369,39.8006,0.004483
118.13,123335.70,0.3301,0.3370,39.8144,0.004483
118.12,123331.55,0.3301,0.3370,39.8010,0.004483
118.10,123289.35,0.3302,0.3369,39.7866,0.004483
118.09,123288.48,0.3301,0.3370,39.7989,0.004483
118.09,123296.74,0.3301,0.3370,39.7896,0.004483
118.07,123258.47,0.3302,0.3369,39.7765,0.004483
118.06,123257.29,0.3301,0.3370,39.7887,0.004483
118.05,123257.03,0.3301,0.3370,39.7766,0.004483
118.04,123224.72,0.3302,0.3369,39.7654,0.004482
118.02,123213.62,0.3301,0.3370,39.7744,0.004483
118.00,123202.92,0.3301,0.3369,39.7589,0.004484
117.98,123163.56,0.3302,0.3369,39.7455,0.004484
117.97,123163.93,0.3301,0.3370,39.7582,0.004484
117.95,123158.17,0.3301,0.3369,39.7443,0.004484
117.93,123106.68,0.3302,0.3369,39.7269,0.004486
117.90,123086.15,0.3301,0.3370,39.7329,0.004488
117.86,123062.90,0.3301,0.3369,39.7133,0.004491
117.84,123019.17,0.3302,0.3369,39.6985,0.004491
117.83,123017.77,0.3301,0.3370,39.7106,0.004491
117.81,123010.24,0.3301,0.3369,39.6962,0.004492
117.80,122977.22,0.3302,0.3369,39.6848,0.004491
117.78,122967.55,0.3301,0.3370,39.6942,0.004492
117.77,122961.82,0.3301,0.3369,39.6804,0.004492
117.75,122925.10,0.3302,0.3369,39.6678,0.004492
117.73,122914.72,0.3301,0.3370,39.6769,0.004493
117.72,122908.76,0.3301,0.3369,39.6631,0.004493
117.70,122867.59,0.3302,0.3369,39.6490,0.004494
117.69,122865.42,0.3301,0.3370,39.6608,0.004494
117.68,122875.88,0.3301,0.3369,39.6523,0.004493
117.68,122850.06,0.3302,0.3369,39.6432,0.004493
117.67,122853.48,0.3301,0.3370,39.6568,0.004493
117.67,122860.88,0.3301,0.3369,39.6472,0.004492
117.67,122835.45,0.3302,0.3369,39.6383,0.004492
117.67,122848.42,0.3301,0.3370,39.6550,0.004491
117.67,122855.84,0.3301,0.3369,39.6454,0.004491
117.66,122830.16,0.3302,0.3369,39.6364,0.004490
117.67,122843.26,0.3302,0.3370,39.6531,0.004490
117.65,122842.19,0.3301,0.3369,39.6408,0.004490
117.65,122816.19,0.3302,0.3369,39.6317,0.004489
117.65,122824.44,0.3302,0.3370,39.6469,0.004489
117.65,122833.60,0.3301,0.3369,39.6379,0.004489
117.64,122803.12,0.3302,0.3369,39.6273,0.004488
117.64,122811.87,0.3302,0.3370,39.6426,0.004488
117.63,122818.78,0.3301,0.3369,39.6329,0.004487
117.62,122783.52,0.3302,0.3369,39.6208,0.004487
117.61,122787.21,0.3302,0.3370,39.6345,0.004487
117.61,122795.10,0.3301,0.3369,39.6251,0.004487
117.60,122763.29,0.3302,0.3369,39.6141,0.004486
117.60,122770.42,0.3302,0.3370,39.6288,0.004486
117.59,122778.37,0.3301,0.3369,39.6195,0.004485
117.59,122752.24,0.3302,0.3369,39.6104,0.004485
117.59,122759.07,0.3302,0.3370,39.6250,0.004485
117.58,122767.37,0.3301,0.3369,39.6158,0.004484
117.57,122729.13,0.3302,0.3368,39.6027,0.004484
117.56,122727.66,0.3302,0.3370,39.6147,0.004484
117.54,122723.41,0.3301,0.3369,39.6014,0.004484
117.52,122682.63,0.3302,0.3368,39.5875,0.004485
117.52,122685.52,0.3302,0.3370,39.6009,0.004484
117.51,122688.93,0.3301,0.3369,39.5901,0.004484
117.50,122657.34,0.3302,0.3368,39.5792,0.004484
117.50,122670.26,0.3302,0.3370,39.5958,0.004483
117.46,122636.68,0.3301,0.3369,39.5731,0.004488
117.43,122579.89,0.3302,0.3368,39.5540,0.004491
117.40,122567.37,0.3302,0.3370,39.5624,0.004492
117.39,122565.36,0.3301,0.3369,39.5499,0.004492
117.38,122536.35,0.3302,0.3368,39.5398,0.004491
117.38,122543.65,0.3302,0.3370,39.5545,0.004491
117.37,122545.68,0.3301,0.3369,39.5434,0.004491
117.37,122518.39,0.3302,0.3368,39.5338,0.004490
117.36,122522.22,0.3302,0.3370,39.5474,0.004490
117.35,122526.25,0.3301,0.3369,39.5369,0.004490
117.35,122497.11,0.3302,0.3368,39.5268,0.004489
117.35,122506.15,0.3302,0.3370,39.5420,0.004489
117.33,122500.19,0.3301,0.3369,39.5283,0.004489
117.32,122467.44,0.3302,0.3368,39.5170,0.004489
117.30,122463.56,0.3302,0.3370,39.5281,0.004489
117.29,122462.18,0.3301,0.3369,39.5159,0.004489
117.28,122422.82,0.3302,0.3368,39.5024,0.004489
117.27,122426.61,0.3302,0.3370,39.5160,0.004489
117.26,122429.96,0.3301,0.3369,39.5053,0.004489
117.25,122395.23,0.3302,0.3368,39.4934,0.004489
117.24,122394.40,0.3302,0.3370,39.5054,0.004489
117.23,122395.93,0.3301,0.3369,39.4941,0.004488
117.22,122363.32,0.3303,0.3368,39.4829,0.004488
117.20,122357.02,0.3302,0.3370,39.4932,0.004489
117.19,122353.17,0.3301,0.3369,39.4802,0.004489
117.18,122319.78,0.3303,0.3368,39.4687,0.004489
117.17,122319.34,0.3302,0.3370,39.4808,0.004488
117.16,122322.63,0.3301,0.3369,39.4701,0.004488
117.15,122289.26,0.3303,0.3368,39.4586,0.004488
117.13,122283.63,0.3302,0.3370,39.4691,0.004488
117.12,122277.84,0.3301,0.3369,39.4555,0.004489
117.10,122237.71,0.3303,0.3368,39.4418,0.004489
117.09,122235.26,0.3302,0.3370,39.4533,0.004489
117.06,122215.53,0.3301,0.3369,39.4352,0.004491
117.03,122163.98,0.3303,0.3368,39.4179,0.004493
117.01,122151.63,0.3302,0.3370,39.4261,0.004494
116.99,122140.95,0.3301,0.3369,39.4110,0.004495
116.98,122106.89,0.3303,0.3368,39.3993,0.004494
116.97,122111.08,0.3302,0.3370,39.4129,0.004494
116.95,122103.29,0.3301,0.3369,39.3986,0.004495
116.93,122063.15,0.3303,0.3368,39.3850,0.004495
116.92,122062.48,0.3302,0.3369,39.3970,0.004495
116.92,122066.77,0.3301,0.3369,39.3867,0.004495
116.91,122036.79,0.3303,0.3368,39.3763,0.004494
116.90,122041.55,0.3302,0.3369,39.3901,0.004494
116.90,122050.36,0.3301,0.3369,39.3812,0.004493
116.89,122013.76,0.3303,0.3368,39.3687,0.004494
116.88,122012.65,0.3302,0.3369,39.3805,0.004493
116.87,122014.21,0.3301,0.3369,39.3694,0.004493
116.86,122015.34,0.3301,0.3370,39.3820,0.004493
116.85,121985.26,0.3302,0.3369,39.3715,0.004493
116.85,121994.36,0.3301,0.3371,39.3867,0.004492
116.84,121994.96,0.3301,0.3370,39.3752,0.004492
116.83,121962.05,0.3302,0.3369,39.3639,0.004492
116.82,121963.90,0.3301,0.3371,39.3766,0.004492
116.81,121968.79,0.3301,0.3370,39.3666,0.004491
116.81,121939.41,0.3302,0.3369,39.3564,0.004491
116.80,121941.96,0.3301,0.3371,39.3694,0.004491
116.79,121941.63,0.3301,0.3370,39.3576,0.004491
116.78,121909.18,0.3302,0.3369,39.3464,0.004491
116.77,121913.46,0.3301,0.3371,39.3600,0.004490
116.76,121914.39,0.3301,0.3370,39.3486,0.004490
116.75,121877.64,0.3302,0.3369,39.3361,0.004490
116.74,121878.65,0.3301,0.3371,39.3486,0.004490
116.73,121879.33,0.3301,0.3370,39.3372,0.004490
116.71,121840.28,0.3302,0.3369,39.3238,0.004490
116.70,121834.61,0.3301,0.3371,39.3341,0.004490
